title,company,location,meta,description,url
Big Data Engineer,Acestack LLC,"Houston, TX",,"Job Details
Position : Big Data Engineer
Big Data Engineer
Technology Stack
Hadoop
Hive
MQ
Big Data
Green Plum",http://www.indeed.com/rc/clk?jk=3b94e813ae44f60c&fccid=41a3a93df3c370e2&vjs=3
Data Engineer Apprentice | Associates Degree Candidates,Digital Creative Institute,"Dallas, TX 75215",,"Job Description

Are you passionate about data and technology? Would you like to be on the forefront of innovation, working in a fast-paced environment with the resources of an established brand? Then you might be a perfect fit at one of our partner company’s offices in Dallas, Charlotte, Seattle, Atlanta, or Chicago.

In the role of Data Engineering Apprentice, you will be providing support to consulting and technical teams across various stages of the Software Development Life Cycle. You will play a critical role by contributing to the knowledge management process while interfacing with internal teams to ensure high-quality deliverables.

What is the Apprenticeship experience like?

As a way to accelerate your growth, you'll participate in DCI's Data Analyst Apprenticeship Program remotely while working at a partner company. Prior to the apprenticeship program start date, you’ll receive three months of in-demand skills acceleration, coaching, and interview preparation in the Pre-Apprenticeship program which is also remote.

As an apprentice, you'll start in a cohort of 10+ apprentices and complete the program over 12 months where you can earn 24 college credit hours to transfer towards a bachelor's degree online. *(select colleges apply)

You’ll attend remote evening sessions twice a week where you’ll dive deep into all things data including business analysis using various techniques, e.g. statistical analysis, explanatory and predictive modeling, python, coding, and data mining. You'll complete milestones along the way like earning data certifications to validate your skills, module portfolio projects, etc.

You will also receive support from top industry coaches and mentors to progress through your personal and professional goals, skills roadmap, while also demonstrating new knowledge and competencies through hands-on application with your portfolio project.

Furthermore, DCI’s Data Analyst Apprenticeship Program is an official registered apprenticeship recognized by the Department of Labor (DOL). Every graduate of a Registered Apprenticeship program receives a nationally-recognized credential from the DOL.

Key qualifications for the Data Engineering Apprentice Role:

Because we understand that you’re just beginning your career, we’re committed to your learning and growth. We’re seeking candidates who have the following requirements.

Associate degree or equivalent
Adventurers needed. You'll have the opportunity to be placed in one of our partner company’s offices in Dallas, Charlotte, Seattle, Atlanta, or Chicago.
Strong computer skills, including experience with programming languages (Python, Java, SQL, R, etc.)
Experience with Microsoft Office tools, especially creating/ maintaining Excel spreadsheets
High level of attention to detail and problem-solving ability
Ability to accurately sort and analyze data
Ability to communicate ideas both verbally and in writing
Must be willing to learn additional data engineering and analytics toolsets

Key Responsibilities:

Architect, design and detail processes
Troubleshoot issues, document process, review checklists, and develop a reference implementation
Develop and implement databases, data collection systems, data analytics and other strategies that optimize efficiency and quality
Acquire data from primary or secondary data sources and maintain databases/data systems
Support technical team deployment with activities to ensure a smooth go-live of new processes, products, or systems
Understand the existing system and processes to document
Reverse knowledge transfer to document the process of support and maintenance

This job entails sitting as well as working at a computer for extended periods of time. You should be able to communicate by telephone, email, or face to face. Travel may be required based on job requirements. Adventurers needed. You'll have the opportunity be placed in one of our partner company's locations throughout the US.

U.S. citizens and those authorized to work in the U.S. are encouraged to apply. We are unable to sponsor at this time.

Important Note:

Learn more about the Data Analyst Apprenticeship program on our website before you apply. http://bit.ly/DCIDataAnalyst

After, submit your apprenticeship application to get started: http://bit.ly/32pnswk",http://www.indeed.com/rc/clk?jk=bce9e02ca3c603ce&fccid=33d673c0979492ae&vjs=3
Cloud Data Engineer,Fidelity TalentSource,"Merrimack, NH 03054",,"Fidelity TalentSource is your destination for discovering your next temporary role at Fidelity Investments. We are currently sourcing for a Senior Cloud Data Engineer to work in Fidelity’s Asset Management Technology in Merrimack, NH.
Build a data platform to support Asset Management’s data analytics and discovery needs. If you have a passion for working with data using multiple emerging technologies on the cloud, this might be the right opportunity for you!
The Expertise We’re Looking For
Expertise in application development using Python using AWS services
Expertise in AWS services (EC2, Lambda, S3, Cloudformation template, SQS, SNS, Elastic Search etc.)
Experience in database design and development (preferably Oracle)
Experience in automating data movement pipelines
Experience in release automation and CI/CD (Jenkins, Concourse, Stash etc.)
At least 5 years of software development experience with at least 2 years working on cloud/big data technologies
BS in Computer Science or related degree, or equivalent experience

Good to have:
Exposure to Snowflake database
Exposure to Big Data technologies (Hadoop, Spark, Hive, Athena, Presto etc.)
Good understanding of overall AWS security services like KMS, IAM etc.
Experience in building Rest APIs

The Purpose of Your Role
The Cloud Data Engineer will be working as part of a core team building the data analytics platform for Asset Management. This will involve building a data lake using Snowflake as the data store for structured data and AWS S3 for unstructured data.
The Skills You Bring
You have strong expertise building applications using Python
You have hands on experience building solutions using AWS services
You have hands on experience building data lake sourcing data from heterogeneous sources and experience working with structured and unstructured data.
You enjoy working on different technologies to solve business problems
You have excellent programming skills (Python, Java, Scala etc.) and have good SQL skills
You have experience in UNIX shell script
You enjoy learning new technologies, data analysis, identifying data patterns and trends
You can independently figure out technical challenges, identify options and come up with innovative solutions
You have good communication skills

The Value You Deliver
Technical expertise in building our next generation data platform on AWS
Building quality solutions that align with the technology blueprint and best practices to solve business problems by driving design, development and ongoing support.
Work with our global team and provide technical direction in building solutions.
Actively participating in knowledge sharing sessions, code and design reviews etc.

How Your Work Impacts the Organization
Asset Management Technology (AMT) provides worldwide technology and support to all the Investment Management, Research, Trading and Investment Operations functions. AMT is an integral partner for Asset Management to deliver innovative, scalable, industry-leading investment tools that enable Asset Management to achieve competitive advantage globally.
Company Overview
Fidelity TalentSource, formerly Veritude, is the in-house temporary staffing provider for Fidelity Investments, one of the largest and most diversified global financial services firms in the industry. We recruit individuals from a variety of backgrounds, including technology and customer service, to fill assignments across Fidelity’s U.S.-based regional and investor center locations. If you would like to experience Fidelity’s diverse and inclusive workplace while expanding your skillset and developing your professional network, consider a role with Fidelity TalentSource.
For information about working at Fidelity TalentSource, visit FTSJobs.com.",http://www.indeed.com/rc/clk?jk=9e1a68faa391e7b2&fccid=7df8513443c7134a&vjs=3
Sr. Data Engineer / DWH / ETL : W2 Only : : REMOTE,Neev Systems,"United, PA",,"Data Engineer / DWH 100 % Remote Job Description : 10 years of Total IT ExperienceHaving good experience with Data Warehouse (DWH) environment with data integration.Experience working with Agile methodologiesAny kind of knowledge on scripting language (e.g. Python/Perl/shell scripting) on Unix/Linux Platforms.Good communication skillsA Bachelors degree or higher in computer.Responsibilities: Build and maintain the infrastructure to answer questions with data, using software engineering best practices, data management fundamentals, data storage principles, recent advances in distributed systems, and operational excellence best practices.Work closely with stakeholders to understand their requirements and design the right solutionWork closely with other teams, analyze source systems, define underlying data sources and transformation requirements, design suitable data models and document the design/specifications.Build/maintain systems and datasets that analysts and scientists use to generate actionable insights.Demonstrate passion for quality and productivity by use of efficient development techniques,standards and guidelinesPeer reviews of work. Actively mentor more junior members of the team, improving their skills,their knowledge of our systems and their ability to get things doneJob Types: Full-time, Contract",http://www.indeed.com/rc/clk?cmp=Sr-Java-Developer-with-AWS-exp-%3A-NYC&ti=Senior+Data+Engineer&jk=e4c2bcc1b535a745&fccid=d4f7aca840d0da49&vjs=3
Jr. Data Engineer,The Lead Group,"Leawood, KS 66206",,"The Lead Group – Data Engineer

The Lead Group, a rapidly growing digital marketing agency with offices in Atlanta and Kansas City, is looking to expand operations in the Kansas City office. We are looking for a Data Engineer, who will work within The Lead Group’s Data Science team. The Lead Group’s Data Science team creates value through consolidation and analysis of operational data and development of systems that utilize that data. To do this we are building and owning a high-volume data pipeline—from the frontend event code all the way back to the data warehouse. This requires constant collaboration with the brightest people in the organization. You will be a part of that and will be responsible for the creation, delivery and maintenance of analysis and reporting ready datasets to our teams.

What you’ll do:
Replicate data from MySQL, application & system logs, and various other 3rd party sources into multiple Redshift data warehouses utilizing AWS DataPipeline
Craft Python code as needed to extract, transform, or load data
Write SQL to create easily consumable datasets for team-members’ use in reporting and analysis
Monitor and tune Redshift
Organize our data warehouse to be a self-explanatory, self-documenting, and performant resource for product managers, engineers, and business analysts
Maintain existing Redshift cluster & ETLs
Investigate new technologies for incorporation into our architecture

What you’ll bring:
A strong interest in data, analytics, and technology
A self-directed, can-do attitude
Great SQL skills
An understanding of Python
Familiarity with Amazon Web Services
Experience with Pentaho a plus

Benefits:
Small-team, you will have big opportunities to learn and make an impact
Competitive Salary
Medical, Dental, and Vision Insurance for employee is 100% covered by employer
401(k) Plan
Paid time off
Casual working environment
Off-site events (Happy Hours, Annual Retreat, Charity Events)",http://www.indeed.com/rc/clk?jk=daf6ab0be3a4f43c&fccid=c9569ce7e3be7a37&vjs=3
Data Engineer Analyst,Experian,United States,,"At Experian Health, our employees have the opportunity to shape more than products – they shape the future of U.S. healthcare. Experian Health is a pioneer for innovations leading the way in revenue cycle management, identity management, patient engagement, and care management for hospitals, physician groups, labs, pharmacies and other risk-bearing entities. Our success relies on people who are given the freedom to imagine new frontiers in the rapidly changing healthcare space and push the boundaries of innovation. Help us realize our vision of applying data for good and changing the healthcare landscape for the better – for all of us.

Experian Health is looking for a Data Engineer Analyst to join their Identity & Care Management Development Team. The Data Engineer Analyst will analyze data requirements, study complex source data, interpret data, create data models and variables, and assist to determine the best methods to extract and handle large datasets. The candidate will conduct analysis and produce reports based on data generated from a number of different sources and data formats, both internal and external to the company. In addition to information and data reporting projects, the Candidate will also be heavily involved in documentation and quality assurance work; operational improvement; documenting processes; developing and maintaining reference and technical guides. This position will also interact on a consistent basis with other business/functional analysts, programmer/analysts, database/data warehouse administrators, and data stewards/functional owners. The ideal candidate should be able to work well under direct supervision as well as independently by executing a variety of established procedures to accomplish assigned tasks. He/she will use basic and some advanced analytical, information management, programming, technical and statistical skills to solve a variety of problems.


Key Responsibilities
Translate complex business requirements into technical solutions. Perform data analysis and data modeling to create source to target mappings.Create documentation, specifications, diagrams, and charts to provide direction to business and development teamGenerates reports following quality control procedures to document analysis and model findings.Participate in design sessions with business and development teams. Collaborates in the planning, design, development, and deployment of new functionality, and enhancements.
Collaborates in the elaboration of complex data structures and programs.Analyzes and confirms the integrity of source data to be evaluated.Collaborates with internal and external clients to provide project support as needed.Meet with decision makers, systems owners, and end users to define business, financial, and operations requirements and goals, and identify and resolve data related issues.Analyzes algorithm performance to identify outliers and make improvement recommendations

Job Requirements
Ability to interpret data and to communicate it in both technical and user-friendly language.
Expert analytical skills to evaluate understand and interpret data from both an internal and client perspective
Experience in developing best practices and excellent logical, analytical, and creative problem-solving skills.
High level understanding of data and analytical procedures
Lead and fulfill projects with minimal oversight
Ability to work directly with clients
Highly self-motivated and directed.
Ability to effectively prioritize and execute tasks in a high-pressure environment.
Experience working in a team-oriented, collaborative environment.
Proven experience working with SQL, PostgreSQL, PL/SQL and/or PL/pgSQL scripting is preferred.
Proven experience working with Mongo is preferred.
Proven experience working with Linux is a plus.
Experian is an Equal Opportunity Employer. Anyone needing accommodation to complete the interview process should notify the talent acquisition partner. The word ""Experian"" is a registered trademark in the EU and other countries and is owned by Experian Ltd. and/or its associated companies.
EOE including Disability/Veterans",http://www.indeed.com/rc/clk?jk=b19c39ec0bbbfe0b&fccid=75a3a5a15b202084&vjs=3
Data Engineer,Saama Technologies Inc,"Campbell, CA 95008",,"What your role and responsibilities will be
Collaborate with Integration team to build ETL processes to ingest data into BI stores.Work with the internal teams in understanding the client requirements and convert
them into technical solutions.
Be a team player in performing development work during the production life cycle.Experience with building stream and batch data processing systems.Gather and process complex raw data at scale (including writing scripts, calling APIs,
write SQL queries, etc.).
Design and develop data processing solutions that support high performing and scalable
analytic solutions.
What you’ll need to succeed
 3+ years in a data engineering role.
 Advanced knowledge of SQL and SQL queries performance tuning.
 Good experience with RDBMS (Potgres, MS SQL Server, Oracle, DB2 ... etc)
 Good experience with REST APIs
 Good Experience with NOSQL databases (HBase, Mongo DB … etc)
 Experience with Impala, Hive & Presto is an asset.
 Good knowledge of the Spark/Hadoop ecosystem.
 Good knowledge of Scala/Java is an asset
 Good knowledge of Python and Shell scripting.
 Familiarity with micro-services and lambda architecture is an asset.",http://www.indeed.com/rc/clk?jk=3b0ddcbd17c781c0&fccid=f7cbfaf9ddc3fe8a&vjs=3
Data Engineer,Fidelity TalentSource,"Boston, MA 02210",,"Fidelity TalentSource is your destination for discovering your next temporary role at Fidelity Investments. We are currently sourcing for a Lead Data Engineer to work in Fidelity’s Asset Management Technology in Boston, MA.
The Advanced Data Analytics Technology Team in Fidelity’s Asset Management organization is an embedded team passionate about unlocking the potential of new technologies, techniques and data sets, to assist our Investment Professionals in generating alpha for our investment products and customers.
The role is ideal for someone with an enterprise development background, with a strong technology and coding skills, looking to operate in a less constrained environment, as part of an accelerated development team.
We are targeting a skilled technical leader with strong design, collaboration and influencing skills.
Ideally the candidate is a full stack developer, but this role will be primarily focused on processing and generating Analytics from structured and unstructured data sets with the ability of parallel processing potentially in the cloud.
The candidate will have a strong technology background with a demonstrated ability to quickly adapt to new technologies, a self-starter, a validated ability to work with quantitative concepts and data, and a validated understanding and experience with the investment management business.
The Team
The team is comprised of a diverse set of technology professionals including application developers, database engineers, data scientists and tool prototypers with quantitative backgrounds who work collectively with our business partners to take ideas from a whiteboard, through prototypes that garner feedback to be rapidly deployed to our users, all the way through to integration with enterprise applications both on-prem and on the cloud.
The Expertise You Have
Bachelor’s or Master’s Degree in a technology related field (e.g. Engineering, Computer Science, etc.) required.
10+ years of enterprise development and a desire to work on a fast paced development team with the experience of handling multiple tracks concurrently
C# or Java, Python or R, AWS / Cloud, Oracle / RDBMS, REST APIs

The Skills You Bring
You have a track record of engineering perfection with a strong understanding of processing large datasets and building scalable applications. You’re not intimidated by Conceptual Design to Rapid Prototyping
You have a proven background with enterprise development and a confirmed ability rapidly bring projects from inception to delivery in meaningful timeframes. Using C# or Java, Angular 2.0+, MVC frameworks
You are familiar with extracting data from REST APIs and parallel processing large datasets using C# or Java
You are familiar with developing custom Data Pipelines to extract data, map data, transform data, and to load data in various data stores like RDBMS, Oracle, S3, and / or shared drives.
Your experience developing scripting in Linux and Windows
Any experience with migrating applications to AWS (Cloud) will be an added advantage.

The Value You Deliver
You will be crafting, developing, and delivering applications from Conceptual Design to Rapid Prototyping using C# and / or Java and / or Python and / or Scala or Oracle / RDBMS
You will be acting as a mentor to team members in ensuring strong design practices.
Participating in problem solving, troubleshooting, performance turning, production support, and maintenance of applications
Your ability to multi-tasking and tracking multiple projects as a Tech Lead

Company Overview
Fidelity TalentSource, formerly Veritude, is the in-house temporary staffing provider for Fidelity Investments, one of the largest and most diversified global financial services firms in the industry. We recruit individuals from a variety of backgrounds, including technology and customer service, to fill assignments across Fidelity’s U.S.-based regional and investor center locations. If you would like to experience Fidelity’s diverse and inclusive workplace while expanding your skillset and developing your professional network, consider a role with Fidelity TalentSource.

For information about working at Fidelity TalentSource, visit FTSJobs.com.",http://www.indeed.com/rc/clk?jk=8dfe509b7e3414f7&fccid=7df8513443c7134a&vjs=3
Data Engineer,Amazon.com Services LLC,"Seattle, WA",,"3+ years of experience as a Data Engineer or in a similar roleExperience with data modeling, data warehousing, and building ETL pipelinesExperience in SQL

Do you want to build the premium shopping experiences for millions of Amazon customers? Do you want to work on performance challenges for providing the best recommendations in less than 200 milliseconds, given millions of customers and millions of products? Are you interested in working on Machine Learning and data science, believing every customer should not have the same experience? Amazon has a role or you.
As an Amazon.com Data Engineer you will be working in one of the world's largest and most complex data warehouse environments. You should be an expert in the architecture of DW solutions for the Enterprise using multiple technologies (RDBMS, Columnar, Cloud). You should excel in the design, creation, management, and business use of extremely large datasets. You should have excellent business and communication skills to be able to work with business owners to develop and define key business questions, and to build data sets that answer those questions. Above all you should be passionate about working with huge data sets and someone who loves to bring datasets together to answer business questions and drive change.

Industry experience as a Data Engineer or related specialty (e.g., Software Engineer, Business Intelligence Engineer, Data Scientist) with a track record of manipulating, processing, and extracting value from large datasets.Experience building/operating highly available, distributed systems of data extraction, ingestion, and processing of large data setsExperience building data products incrementally and integrating and managing datasets from multiple sourcesQuery performance tuning skills using Unix profiling tools and SQLExperience leading large-scale data warehousing and analytics projects, including using AWS technologies – Redshift, S3, EC2, Data-pipeline and other big data technologiesExperience providing technical leadership and mentor other engineers for the best practices on the data engineering spaceLinux/UNIX including to process large data sets.Some experience leveraging SAS, R or matlab to manipulate data and set up automated processes as per business requirementStrong ability to interact, communicate, present and influence within multiple levels of the organizationExcellent communication skills to be able to work with business owners to develop and define key business questions and to build data sets that answer those questionsA desire to work in a collaborative, intellectually curious environment.
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation / Age.",http://www.indeed.com/rc/clk?jk=810385fe8e79d995&fccid=fe2d21eef233e94a&vjs=3
Junior Data Engineer,Applied Information Sciences,"Austin, TX 78731",,"Location: Austin, Texas, United States

Requisition Number: 330
Position Title: Data Architect
External Description:
Now Hiring a Data Engineer

Ability to maintain an Interim Secret Clearance is Required

As a Data Engineer you will use cutting edge cloud and data technologies to streamline services to our clients. Join our team of Data and Cloud professionals and accomplish what others only dream of. Must be able to maintain an Interim Secret Clearance. Must be able to commute to Austin, Texas.

Conduct preliminary data evaluation and database structure, optimize and standardize if necessary.
Work with SME and ATF EDW team to build the scripts for the CGI Dashboard view
Importing NESS data into EDW
Creating Reports in PowerBI that are high value for field or executives
NESS data visualized in the CGI Dashboard
NESS Data Validation ‐ with emphasis on data from other ATF databases
Work with NESS Dev team to identify best solutions for incorporating RMS data into NESS
Translate business needs into long‐term architecture solutions
Review, simplify and optimize existing data import process from various sources such as NIBIN, etrace and various RMS imports
Evaluate re usability of current data for additional analyses.
Review object and data models and the metadata repository to structure the data for better management and quicker access

Profile of Success

Bachelor's degree in an IT-related field and two years of experience
Proven experience developing Big Data solutions in the Azure space
Extensive experience with the Azure suite (Azure Data Lake, Azure Data Factory, Azure SQL Data Warehouse, Data Lake Analytics, HDInsight, Machine Learning, and Stream Analytics)
SQL Server 2014/2016 experience
Experience using Spark, Hive, Pig, and Scala
Comfortable with Microsoft Full Stack (SSAS/SSIS/SSRS)
In-depth knowledge of Data Warehousing and ETL/ELT
Proven ability to work with clients to understand requirements and to envision solutions
Possess DoD 8570 security certification

Desirable Skills

Background with Data Science tools such as R, Python, and SAS is a plus
Microsoft related certifications such as the MCSD/MCSE
Experience with Tableau
Experience working with Hadoop ecosystem
City:
State:
Community / Marketing Title: Junior Data Engineer
Company Profile:
About AIS
AIS, Dedicated to Our People

AIS employees can spend their entire career at AIS doing challenging, rewarding work and reach their desired level of achievement and responsibility. We offer the opportunity to move up, without the obligation to move out of a position where one excels. We are committed to our employee’s success; however, they define it.

It’s our dedication to our employees that inspired our leadership to invest in our future and become partially employee-owned through an Employee Stock Ownership Program (ESOP).

Our employees are our greatest strength, and we do all that we can to serve them. We invest in technology as early adopters, allowing us to create transformative and innovative solutions for our customers while exposing our team to cutting edge technology.

We hire outstanding individuals who are committed to curiosity, passionate about emerging technology, and who are excited to find innovative solutions for the biggest tech challenges facing international brands and government agencies today.

We Invest in Individuals Committed to Innovation

AIS is seeking professionals of a certain character and level of excellence. People that we can learn from and that we can help grow to achieve their personal career goals. We are looking for:

Smart people with a passion for technology
Strong technical capabilities with a consultancy mindset
Close involvement with local technical communities
A willingness to think outside of the box to provide innovative solutions to clients
Ability to solve challenging technical business problems
Self-directed professionals
Our Core Values
Client Success
Continued Learning and Technical Excellence
Strong Client Relationships
Citizenship and Community
AIS is an Equal Opportunity Employer
Location_formattedLocationLong: Austin, Texas US
CountryEEOText_Description: Applied Information Sciences is an Equal Opportunity Employer and does not discriminate on the basis of race, national origin, religion, color, gender, sexual orientation, age, disability, protected veteran status or any other basis covered by law. Employment decisions are based solely on qualifications merit, and business need.",http://www.indeed.com/rc/clk?jk=a7b8b54930902dc4&fccid=edbbf93fc5210a17&vjs=3
